id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13542-2309291505--31685-0-11493-2309291840,13542-2309291505--31685-0-11493-2309291840,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-29T15:05:00,2023-09-29T18:40:00,Vueling Airlines,6225,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,211.9
13554-2309291655--30727-0-11493-2309292035,13554-2309291655--30727-0-11493-2309292035,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-09-29T16:55:00,2023-09-29T20:35:00,ITA Airways,207,GotoGate,False,available,2.88,3.34668,3.759228,4.742592,3.591776,1.08986,546.99
16574-2309290840--31915-0-10525-2309291205,16574-2309290840--31915-0-10525-2309291205,London Stansted,STN,Rome Ciampino,CIA,145,2023-09-29T08:40:00,2023-09-29T12:05:00,Ryanair,2510,BudgetAir,False,available,3.15,3.271864,4.203684,4.737116,3.39428,1.99294,233.0
13542-2309290930--32222-0-11493-2309291310,13542-2309290930--32222-0-11493-2309291310,London Gatwick,LGW,Rome Fiumicino,FCO,160,2023-09-29T09:30:00,2023-09-29T13:10:00,Iberia,5501,Booking.com,False,available,3.92,3.912584,4.402692,4.990044,4.304444,3.086272,397.99
13542-2309291100--31669-0-11493-2309291435,13542-2309291100--31669-0-11493-2309291435,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-29T11:00:00,2023-09-29T14:35:00,Wizz Air,5781,Mytrip,False,available,3.33,3.768292,4.032012,4.868988,3.863732,1.7916,248.99
13554-2309291610--32480-0-11493-2309291950,13554-2309291610--32480-0-11493-2309291950,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-09-29T16:10:00,2023-09-29T19:50:00,British Airways,554,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,254.08
13554-2309291210--32480-0-11493-2309291545,13554-2309291210--32480-0-11493-2309291545,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-09-29T12:10:00,2023-09-29T15:45:00,British Airways,560,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,354.98
13554-2309290820--32480-0-11493-2309291155,13554-2309290820--32480-0-11493-2309291155,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-09-29T08:20:00,2023-09-29T11:55:00,British Airways,548,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,312.68
13542-2309292110--30596-0-11493-2309300045,13542-2309292110--30596-0-11493-2309300045,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-29T21:10:00,2023-09-30T00:45:00,Wizz Air Malta,2700,Wizz Air,True,available,3.16,4.01206,4.190144,5.0,3.278524,1.166956,116.99
16574-2309291745--31915-0-10525-2309292110,16574-2309291745--31915-0-10525-2309292110,London Stansted,STN,Rome Ciampino,CIA,145,2023-09-29T17:45:00,2023-09-29T21:10:00,Ryanair,3002,BudgetAir,False,available,3.15,3.271864,4.203684,4.737116,3.39428,1.99294,150.0
13542-2309291100--30596-0-11493-2309291435,13542-2309291100--30596-0-11493-2309291435,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-29T11:00:00,2023-09-29T14:35:00,Wizz Air Malta,5781,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,250.9
13542-2309290850--32356-0-11493-2309291225,13542-2309290850--32356-0-11493-2309291225,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-29T08:50:00,2023-09-29T12:25:00,easyJet,8325,easyJet,True,available,4.54,4.843132,4.725236,5.0,4.70932,3.88048,253.99
13542-2309292110--31669-0-11493-2309300045,13542-2309292110--31669-0-11493-2309300045,London Gatwick,LGW,Rome Fiumicino,FCO,155,2023-09-29T21:10:00,2023-09-30T00:45:00,Wizz Air,2700,Booking.com,False,available,3.92,3.912584,4.402692,4.990044,4.304444,3.086272,117.99
13554-2309291905--32480-0-11493-2309292245,13554-2309291905--32480-0-11493-2309292245,London Heathrow,LHR,Rome Fiumicino,FCO,160,2023-09-29T19:05:00,2023-09-29T22:45:00,British Airways,558,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,228.88
13542-2309292050--32480-0-11493-2309300015,13542-2309292050--32480-0-11493-2309300015,London Gatwick,LGW,Rome Fiumicino,FCO,145,2023-09-29T20:50:00,2023-09-30T00:15:00,British Airways,8055,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,149.66
13554-2309290630--32480-0-11493-2309291005,13554-2309290630--32480-0-11493-2309291005,London Heathrow,LHR,Rome Fiumicino,FCO,155,2023-09-29T06:30:00,2023-09-29T10:05:00,British Airways,552,Trip.com,False,available,3.96,3.907176,4.494132,4.991332,4.354064,3.08778,295.77
