id,depFlight_id,depFlight_origin.name,depFlight_origin.displayCode,depFlight_destination.name,depFlight_destination.displayCode,depFlight_durationInMinutes,depFlight_departure,depFlight_arrival,depFlight_name,depFlight_flightNumber,booking_agent,is_carrier,rating_status,rating,rating_breakdown.reliable_prices,rating_breakdown.clear_extra_fees,rating_breakdown.customer_service,rating_breakdown.ease_of_booking,rating_breakdown.other,price_amount
13771-2306231235--32356-0-10413-2306231455,13771-2306231235--32356-0-10413-2306231455,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-23T12:35:00,2023-06-23T14:55:00,easyJet,2435,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,95.99
13554-2306230620--32677-0-10413-2306230835,13554-2306230620--32677-0-10413-2306230835,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-23T06:20:00,2023-06-23T08:35:00,Air France,1381,Worldairfares,False,available,3.35,2.89732,4.196448,5.0,3.96636,2.327396,96.28
13554-2306230900--32677-0-10413-2306231120,13554-2306230900--32677-0-10413-2306231120,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-23T09:00:00,2023-06-23T11:20:00,Air France,1681,Worldairfares,False,available,3.35,2.89732,4.196448,5.0,3.96636,2.327396,132.28
13554-2306231735--32677-0-10413-2306231955,13554-2306231735--32677-0-10413-2306231955,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-23T17:35:00,2023-06-23T19:55:00,Air France,1281,Worldairfares,False,available,3.35,2.89732,4.196448,5.0,3.96636,2.327396,160.28
13771-2306231900--32356-0-10413-2306232120,13771-2306231900--32356-0-10413-2306232120,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-23T19:00:00,2023-06-23T21:20:00,easyJet,2439,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,67.99
13542-2306231940--31685-0-15083-2306232200,13542-2306231940--31685-0-15083-2306232200,London Gatwick,LGW,Paris Orly,ORY,80,2023-06-23T19:40:00,2023-06-23T22:00:00,Vueling Airlines,8945,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,68.0
13542-2306231245--31685-0-15083-2306231505,13542-2306231245--31685-0-15083-2306231505,London Gatwick,LGW,Paris Orly,ORY,80,2023-06-23T12:45:00,2023-06-23T15:05:00,Vueling Airlines,8947,Kiwi.com,False,available,3.26,3.444004,4.07864,4.939668,3.585844,1.98882,70.0
13554-2306232100--32480-0-10413-2306232315,13554-2306232100--32480-0-10413-2306232315,London Heathrow,LHR,Paris Charles de Gaulle,CDG,75,2023-06-23T21:00:00,2023-06-23T23:15:00,British Airways,326,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,166.7
13542-2306231720--32356-0-10413-2306231940,13542-2306231720--32356-0-10413-2306231940,London Gatwick,LGW,Paris Charles de Gaulle,CDG,80,2023-06-23T17:20:00,2023-06-23T19:40:00,easyJet,8405,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,82.99
13554-2306301710--32480-0-10413-2306301935,13554-2306301710--32480-0-10413-2306301935,London Heathrow,LHR,Paris Charles de Gaulle,CDG,85,2023-06-30T17:10:00,2023-06-30T19:35:00,British Airways,322,Trip.com,False,available,3.97,3.926652,4.503032,4.991876,4.365064,3.108212,193.9
13771-2306300605--32356-0-10413-2306300825,13771-2306300605--32356-0-10413-2306300825,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-30T06:05:00,2023-06-30T08:25:00,easyJet,2433,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,133.99
13554-2306301530--32677-0-10413-2306301750,13554-2306301530--32677-0-10413-2306301750,London Heathrow,LHR,Paris Charles de Gaulle,CDG,80,2023-06-30T15:30:00,2023-06-30T17:50:00,Air France,1781,Worldairfares,False,available,3.35,2.89732,4.196448,5.0,3.96636,2.327396,152.28
13771-2306301900--32356-0-10413-2306302120,13771-2306301900--32356-0-10413-2306302120,London Luton,LTN,Paris Charles de Gaulle,CDG,80,2023-06-30T19:00:00,2023-06-30T21:20:00,easyJet,2439,easyJet,True,available,4.55,4.844676,4.7277,5.0,4.7161,3.903392,48.99
